# FIRENZE V6.3
#
# Close Approach output file for integration on 2023-02-08 17:26:13.537507
# Configuration file used: /home/cgregg/codes/PhD_Work/InterstellarMeteoroids/GalacticSimulation/Gaia_DR3_4472832130942575872_110Myr_2000x1Myr.cfg
# Galactic Simulation
# Galactic parameters [M a b] - (Solar masses AU AU):
# Bulge: [14000000000.0, 0.0, 72192682.625] Disk: [79100000000.0, 721926826.25, 51566201.875] Halo: [698000000000.0, 0.0, 4950355380.0]
# Solar parameters [AU, AU/yr]:
# pos = [ 1.50253513e+09 -9.05737086e+08 -1.87942738e+07] vel = [-22.21125568 -42.15195327   0.34297791]
# Galactic Potential: 0 (0-Bailer-Jones 2015, 1-Dybczynski & Berski 2015)
# Integration Method: 2 (0-Euler, 1-RK4, 2-RKF)
# Time-step error tolerance (For RKF): 1e-06
# Initial time-step: 999.9811137685292
# Output every 1000.0 iterations
# heliocentric Distance calculation setting: 3
# 	[0-never, 1 - At the end, 2-When writing to file, 3-Every step]
# Number of initial particles: 2
# Integration lasting for 110000000.0 yrs
# Integrating the following bodies in the Milky Way starting at JD=-36523273294.125
#############################################################################################################
t x y z vx vy vz body jd aprnt_x aprnt_y aprnt_z aprnt_vel_x aprnt_vel_y aprnt_vel_z helio_dist CloseApproachFlag
100011111.1313319 -1718233133.42647 +522899.88825 +5644001.03462 -27.51508 +49.33671 +5.31810 Gaia_DR3_4472832130942575872_debris_-291203794.125_835 6474955.875 -73123.60308 -11360.40994 +58030.45682 -29.87116 +0.76667 +3.78913 94040.705 1
100011111.1313319 -1718150076.53425 +527973.58866 +5598606.83392 -27.41315 +49.34293 +5.26248 Gaia_DR3_4472832130942575872_debris_-291203794.125_911 6474955.875 +9933.28914 -6286.70953 +12636.25613 -29.76923 +0.77290 +3.73352 17258.850 1
100011111.1313319 -1718208211.45663 +577036.84255 +5552733.19595 -27.48449 +49.40312 +5.20629 Gaia_DR3_4472832130942575872_debris_-291203794.125_1185 6474955.875 -48201.63323 +42776.54436 -33237.38184 -29.84057 +0.83309 +3.67732 72511.749 1
100011111.1313319 -1718186886.93348 +578606.39242 +5659548.39247 -27.45832 +49.40505 +5.33714 Gaia_DR3_4472832130942575872_debris_-291203794.125_1204 6474955.875 -26877.11009 +44346.09422 +73577.81467 -29.81440 +0.83501 +3.80817 90014.721 1
100011111.1313319 -1718131987.10217 +527880.49373 +5610958.87763 -27.39095 +49.34282 +5.27762 Gaia_DR3_4472832130942575872_debris_-291203794.125_1700 6474955.875 +28022.72123 -6379.80446 +24988.29983 -29.74703 +0.77278 +3.74865 38083.985 1
100012111.11244568 -1718090119.00836 +651265.10401 +5575534.18545 -27.44430 +49.59596 +5.41984 Gaia_DR3_4472832130942575872_debris_-32863468294.125_1003 6840205.875 +67534.12294 +68435.68951 -11965.31055 -29.80170 +1.02592 +3.89092 96888.957 1
100012111.11244568 -1718181089.93507 +585587.17137 +5580877.31030 -27.44541 +49.59441 +5.41806 Gaia_DR3_4472832130942575872_debris_-32131507294.125_555 6840205.875 -23436.80378 +2757.75688 -6622.18570 -29.80281 +1.02438 +3.88913 24510.046 1
100012111.11244568 -1718121343.01613 +568401.47669 +5643573.98036 -27.44490 +49.59564 +5.41456 Gaia_DR3_4472832130942575872_debris_-30301604794.125_390 6840205.875 +36310.11517 -14427.93780 +56074.48436 -29.80230 +1.02561 +3.88563 68344.258 1
100012111.11244568 -1718170330.14866 +573199.64620 +5624222.39547 -27.44484 +49.59470 +5.41436 Gaia_DR3_4472832130942575872_debris_-26275819294.125_1055 6840205.875 -12677.01737 -9629.76829 +36722.89947 -29.80224 +1.02467 +3.88544 40025.124 1
100012111.11244568 -1718199703.50593 +640101.04610 +5628828.42489 -27.44419 +49.59470 +5.41435 Gaia_DR3_4472832130942575872_debris_-26275819294.125_1242 6840205.875 -42050.37463 +57271.63161 +41328.92889 -29.80159 +1.02467 +3.88542 82197.045 1
100012111.11244568 -1718162716.75660 +620454.39740 +5652729.86089 -27.44030 +49.59513 +5.38671 Gaia_DR3_4472832130942575872_debris_-14564443294.125_1575 6840205.875 -5063.62530 +37624.98290 +65230.36489 -29.79770 +1.02509 +3.85778 75473.705 1
100012111.11244568 -1718159685.04682 +519854.68097 +5659101.60012 -27.44005 +49.58414 +5.41187 Gaia_DR3_4472832130942575872_debris_-7244833294.125_1107 6840205.875 -2031.91552 -62974.73352 +71602.10412 -29.79744 +1.01411 +3.88295 95377.183 1
100012111.11244568 -1718167263.73640 +524212.40365 +5607050.40093 -27.43985 +49.58070 +5.40920 Gaia_DR3_4472832130942575872_debris_-5780911294.125_215 6840205.875 -9610.60511 -58617.01085 +19550.90493 -29.79725 +1.01067 +3.88027 62534.435 1
100012111.11244568 -1718171884.62319 +592323.18964 +5503860.37908 -27.43875 +49.57697 +5.39486 Gaia_DR3_4472832130942575872_debris_-3585028294.125_699 6840205.875 -14231.49189 +9493.77515 -83639.11692 -29.79615 +1.00694 +3.86593 85370.774 1
100012111.11244568 -1718191825.80200 +573019.78819 +5579978.89130 -27.43965 +49.55250 +5.38327 Gaia_DR3_4472832130942575872_debris_-1755125794.125_522 6840205.875 -34172.67071 -9809.62630 -7520.60470 -29.79705 +0.98247 +3.85434 36339.506 1
100012111.11244568 -1718206184.45290 +661516.44304 +5611020.33752 -27.44264 +49.57073 +5.38932 Gaia_DR3_4472832130942575872_debris_-1755125794.125_1298 6840205.875 -48531.32160 +78687.02854 +23520.84151 -29.80004 +1.00070 +3.86040 95394.799 1
100012111.11244568 -1718156865.06681 +618100.47886 +5601430.63753 -27.43236 +49.56179 +5.38745 Gaia_DR3_4472832130942575872_debris_-1755125794.125_1430 6840205.875 +788.06449 +35271.06436 +13931.14152 -29.78975 +0.99176 +3.85853 37930.802 1
100012111.11244568 -1718201087.06479 +542701.18353 +5599974.14768 -27.44153 +49.53309 +5.37999 Gaia_DR3_4472832130942575872_debris_-1389145294.125_1498 6840205.875 -43433.93349 -40128.23096 +12474.65168 -29.79893 +0.96305 +3.85107 60435.076 1
100012111.11244568 -1718103828.06081 +595658.76467 +5506316.36746 -27.40689 +49.52935 +5.33541 Gaia_DR3_4472832130942575872_debris_-1023164794.125_34 6840205.875 +53825.07048 +12829.35017 -81183.12854 -29.76428 +0.95932 +3.80648 98246.785 1
100012111.11244568 -1718078466.42648 +637496.42292 +5579482.85957 -27.39787 +49.54416 +5.36084 Gaia_DR3_4472832130942575872_debris_-1023164794.125_457 6840205.875 +79186.70482 +54667.00843 -8016.63643 -29.75527 +0.97413 +3.83191 96557.146 1
100012111.11244568 -1718202046.68675 +577685.22468 +5583177.53348 -27.44179 +49.52299 +5.36212 Gaia_DR3_4472832130942575872_debris_-1023164794.125_926 6840205.875 -44393.55546 -5144.18982 -4321.96252 -29.79919 +0.95296 +3.83320 44899.107 1
100012111.11244568 -1718233891.82794 +562068.47196 +5610566.61975 -27.45935 +49.47407 +5.34881 Gaia_DR3_4472832130942575872_debris_-657184294.125_595 6840205.875 -76238.69665 -20760.94253 +23067.12375 -29.81675 +0.90403 +3.81988 82313.108 1
100012111.11244568 -1718205779.89198 +531120.00875 +5559195.76360 -27.44388 +49.45706 +5.32078 Gaia_DR3_4472832130942575872_debris_-657184294.125_1585 6840205.875 -48126.76069 -51709.40574 -28303.73240 -29.80127 +0.88703 +3.79186 76099.599 1
100012111.11244568 -1718237730.85829 +624734.62354 +5620934.44701 -27.48567 +49.40103 +5.28332 Gaia_DR3_4472832130942575872_debris_-291203794.125_36 6840205.875 -80077.72699 +41905.20904 +33434.95101 -29.84307 +0.83100 +3.75440 96365.891 1
100012111.11244568 -1718241888.86552 +600616.63542 +5576651.64645 -27.49077 +49.37148 +5.22914 Gaia_DR3_4472832130942575872_debris_-291203794.125_695 6840205.875 -84235.73422 +17787.22093 -10847.84955 -29.84816 +0.80145 +3.70022 86773.959 1
100012111.11244568 -1718177488.50544 +577315.58782 +5603869.19849 -27.41183 +49.34293 +5.26244 Gaia_DR3_4472832130942575872_debris_-291203794.125_911 6840205.875 -19835.37415 -5513.82667 +16369.70249 -29.76923 +0.77290 +3.73352 26302.310 1
100012111.11244568 -1718097381.28939 +505843.57940 +5594339.63536 -27.31364 +49.25536 +5.25078 Gaia_DR3_4472832130942575872_debris_-291203794.125_971 6840205.875 +60271.84191 -76985.83509 +6840.13936 -29.67104 +0.68532 +3.72186 98011.740 1
100012111.11244568 -1718235694.77081 +626439.03158 +5557939.36551 -27.48317 +49.40312 +5.20625 Gaia_DR3_4472832130942575872_debris_-291203794.125_1185 6840205.875 -78041.63952 +43609.61708 -29560.13049 -29.84057 +0.83309 +3.67732 94159.957 1
100012111.11244568 -1718159376.87400 +577222.37873 +5616236.37336 -27.38963 +49.34282 +5.27758 Gaia_DR3_4472832130942575872_debris_-291203794.125_1700 6840205.875 -1723.74271 -5607.03577 +28736.87736 -29.74703 +0.77278 +3.74865 29329.478 1
100013111.09355944 -1718117562.13303 +700860.12391 +5580953.90617 -27.44298 +49.59596 +5.41980 Gaia_DR3_4472832130942575872_debris_-32863468294.125_1003 7205455.875 +37732.98856 +69461.59356 -8074.46746 -29.80170 +1.02592 +3.89092 79459.980 1
100013111.09355944 -1718208534.17123 +635180.64415 +5586295.24855 -27.44410 +49.59441 +5.41802 Gaia_DR3_4472832130942575872_debris_-32131507294.125_555 7205455.875 -53239.04965 +3782.11380 -2733.12508 -29.80281 +1.02438 +3.88913 53443.155 1
100013111.09355944 -1718148786.74305 +617996.17968 +5648988.41822 -27.44359 +49.59564 +5.41452 Gaia_DR3_4472832130942575872_debris_-30301604794.125_390 7205455.875 +6508.37854 -13402.35067 +59960.04459 -29.80230 +1.02561 +3.88563 61783.403 1
100013111.09355944 -1718197773.81632 +622793.41111 +5629636.63512 -27.44353 +49.59470 +5.41432 Gaia_DR3_4472832130942575872_debris_-26275819294.125_1055 7205455.875 -42478.69474 -8605.11923 +40608.26150 -29.80224 +1.02467 +3.88544 59392.916 1
100013111.09355944 -1718190155.88062 +670048.58768 +5658116.44409 -27.43898 +49.59513 +5.38666 Gaia_DR3_4472832130942575872_debris_-14564443294.125_1575 7205455.875 -34860.75903 +38650.05733 +69088.07046 -29.79770 +1.02509 +3.85778 86500.063 1
100013111.09355944 -1718194702.40906 +573792.16907 +5612459.47518 -27.43853 +49.58070 +5.40916 Gaia_DR3_4472832130942575872_debris_-5780911294.125_215 7205455.875 -39407.28748 -57606.36128 +23431.10156 -29.79725 +1.01067 +3.88027 73623.663 1
100013111.09355944 -1718199322.19820 +641899.22443 +5509255.11519 -27.43743 +49.57697 +5.39482 Gaia_DR3_4472832130942575872_debris_-3585028294.125_699 7205455.875 -44027.07662 +10500.69408 -79773.25844 -29.79615 +1.00694 +3.86593 91719.250 1
100013111.09355944 -1718219264.27918 +622571.35444 +5585362.03987 -27.43834 +49.55250 +5.38323 Gaia_DR3_4472832130942575872_debris_-1755125794.125_522 7205455.875 -63969.15759 -8827.17591 -3666.33376 -29.79705 +0.98247 +3.85434 64679.318 1
100013111.09355944 -1718184296.24610 +667661.33588 +5606817.96992 -27.43104 +49.56179 +5.38741 Gaia_DR3_4472832130942575872_debris_-1755125794.125_1430 7205455.875 -29001.12451 +36262.80553 +17789.59629 -29.78975 +0.99176 +3.85853 49724.501 1
100013111.09355944 -1718228527.42165 +592233.33495 +5605354.02008 -27.44022 +49.53309 +5.37995 Gaia_DR3_4472832130942575872_debris_-1389145294.125_1498 7205455.875 -73232.30006 -39165.19540 +16325.64645 -29.79893 +0.96305 +3.85107 84636.925 1
100013111.09355944 -1718131233.77011 +645187.18117 +5511651.65330 -27.40557 +49.52935 +5.33537 Gaia_DR3_4472832130942575872_debris_-1023164794.125_34 7205455.875 +24061.35148 +13788.65082 -77376.72032 -29.76428 +0.95932 +3.80648 82196.304 1
100013111.09355944 -1718105863.12306 +687039.64541 +5584843.57487 -27.39656 +49.54416 +5.36080 Gaia_DR3_4472832130942575872_debris_-1023164794.125_457 7205455.875 +49431.99853 +55641.11506 -4184.79876 -29.75527 +0.97413 +3.83191 74545.078 1
100013111.09355944 -1718229487.30151 +627207.27782 +5588539.53504 -27.44047 +49.52299 +5.36208 Gaia_DR3_4472832130942575872_debris_-1023164794.125_926 7205455.875 -74192.17992 -4191.25253 -488.83858 -29.79919 +0.95296 +3.83320 74312.079 1
100013111.09355944 -1718233222.59043 +580576.13346 +5564516.42663 -27.44256 +49.45706 +5.32074 Gaia_DR3_4472832130942575872_debris_-657184294.125_1585 7205455.875 -77927.46885 -50822.39689 -24511.94699 -29.80127 +0.88703 +3.79186 96210.405 1
100013111.09355944 -1718204899.15904 +626657.58654 +5609131.52236 -27.41051 +49.34293 +5.26240 Gaia_DR3_4472832130942575872_debris_-291203794.125_911 7205455.875 -49604.03745 -4740.94381 +20103.14873 -29.76923 +0.77290 +3.73352 53732.427 1
100013111.09355944 -1718124693.75517 +555098.00510 +5599590.29873 -27.31232 +49.25536 +5.25074 Gaia_DR3_4472832130942575872_debris_-291203794.125_971 7205455.875 +30601.36642 -76300.52525 +10561.92510 -29.67104 +0.68532 +3.72186 82884.064 1
100013111.09355944 -1718186765.32824 +626564.26328 +5621513.82831 -27.38831 +49.34282 +5.27753 Gaia_DR3_4472832130942575872_debris_-291203794.125_1700 7205455.875 -31470.20665 -4834.26707 +32485.45468 -29.74703 +0.77278 +3.74865 45486.798 1
100014111.07467322 -1718145003.94007 +750455.14327 +5586373.58635 -27.44167 +49.59596 +5.41976 Gaia_DR3_4472832130942575872_debris_-32863468294.125_1003 7570705.875 +7931.85420 +70487.49756 -4183.62431 -29.80170 +1.02592 +3.89092 71055.643 1
100014111.07467322 -1718235977.08983 +684774.11643 +5591713.14623 -27.44278 +49.59441 +5.41798 Gaia_DR3_4472832130942575872_debris_-32131507294.125_555 7570705.875 -83041.29556 +4806.47072 +1155.93556 -29.80281 +1.02438 +3.88913 83188.311 1
100014111.07467322 -1718176229.15236 +667590.88219 +5654402.81507 -27.44227 +49.59564 +5.41448 Gaia_DR3_4472832130942575872_debris_-30301604794.125_390 7570705.875 -23293.35808 -12376.76352 +63845.60440 -29.80230 +1.02561 +3.88563 69079.852 1
100014111.07467322 -1718225216.16641 +672387.17555 +5635050.83390 -27.44221 +49.59470 +5.41428 Gaia_DR3_4472832130942575872_debris_-26275819294.125_1055 7570705.875 -72280.37214 -7580.47017 +44493.62324 -29.80224 +1.02467 +3.88543 85215.012 1
100014111.07467322 -1718222139.76415 +623371.93405 +5617868.50868 -27.43721 +49.58070 +5.40912 Gaia_DR3_4472832130942575872_debris_-5780911294.125_215 7570705.875 -69203.96988 -56595.71167 +27311.29802 -29.79725 +1.01067 +3.88027 93478.185 1
100014111.07467322 -1718246701.43880 +672122.92020 +5590745.14787 -27.43702 +49.55250 +5.38319 Gaia_DR3_4472832130942575872_debris_-1755125794.125_522 7570705.875 -93765.64453 -7844.72552 +187.93721 -29.79705 +0.98247 +3.85434 94093.417 1
100014111.07467322 -1718211726.10780 +717222.19238 +5612205.26160 -27.42972 +49.56179 +5.38737 Gaia_DR3_4472832130942575872_debris_-1755125794.125_1430 7570705.875 -58790.31353 +37254.54666 +21648.05093 -29.78975 +0.99176 +3.85853 72889.233 1
100014111.07467322 -1718082796.35443 +729006.71962 +5620187.03584 -27.39343 +49.55582 +5.38229 Gaia_DR3_4472832130942575872_debris_-1389145294.125_273 7570705.875 +70139.43984 +49039.07390 +29629.82517 -29.75346 +0.98579 +3.85345 90566.541 1
100014111.07467322 -1718158638.16177 +694715.59717 +5516986.89911 -27.40425 +49.52935 +5.33533 Gaia_DR3_4472832130942575872_debris_-1023164794.125_34 7570705.875 -5702.36750 +14747.95145 -73570.31155 -29.76428 +0.95932 +3.80648 75250.314 1
100014111.07467322 -1718133258.50199 +736582.86737 +5590204.24961 -27.39524 +49.54416 +5.36076 Gaia_DR3_4472832130942575872_debris_-1023164794.125_457 7570705.875 +19677.29228 +56615.22165 -352.96106 -29.75527 +0.97412 +3.83191 59938.333 1
100014111.07467322 -1718074137.39865 +709534.08993 +5582104.84300 -27.21579 +49.38392 +5.22295 Gaia_DR3_4472832130942575872_debris_-291203794.125_888 7570705.875 +78798.39562 +29566.44421 -8452.36766 -29.57582 +0.81389 +3.69410 84586.076 1
100014111.07467322 -1718232308.49507 +675999.58478 +5614393.80550 -27.40919 +49.34293 +5.26236 Gaia_DR3_4472832130942575872_debris_-291203794.125_911 7570705.875 -79372.70080 -3968.06094 +23836.59484 -29.76923 +0.77290 +3.73352 82969.599 1
100014111.07467322 -1718152004.90333 +604352.43037 +5604840.92142 -27.31101 +49.25536 +5.25070 Gaia_DR3_4472832130942575872_debris_-291203794.125_971 7570705.875 +930.89095 -75615.21535 +14283.71076 -29.67104 +0.68532 +3.72186 76958.117 1
100014111.07467322 -1718214152.46489 +675906.14735 +5626791.24244 -27.38700 +49.34282 +5.27749 Gaia_DR3_4472832130942575872_debris_-291203794.125_1700 7570705.875 -61216.67061 -4061.49837 +36234.03177 -29.74703 +0.77278 +3.74865 71252.239 1
100015111.05578698 -1718172444.42948 +800050.16206 +5591793.22597 -27.44035 +49.59596 +5.41972 Gaia_DR3_4472832130942575872_debris_-32863468294.125_1003 7935955.875 -21869.28014 +71513.40150 -292.78113 -29.80170 +1.02592 +3.89092 74783.138 1
100015111.05578698 -1718203670.24408 +717185.58419 +5659817.17085 -27.44095 +49.59564 +5.41444 Gaia_DR3_4472832130942575872_debris_-30301604794.125_390 7935955.875 -53095.09473 -11351.17637 +67731.16375 -29.80230 +1.02561 +3.88563 86806.963 1
100015111.05578698 -1718104733.57309 +713784.80248 +5519421.18316 -27.43782 +49.59592 +5.41517 Gaia_DR3_4472832130942575872_debris_-21152092294.125_1338 7935955.875 +45841.57625 -14751.95808 -72664.82394 -29.79917 +1.02589 +3.88636 87173.660 1
100015111.05578698 -1718096237.15236 +730550.77447 +5657947.66339 -27.42788 +49.58720 +5.41214 Gaia_DR3_4472832130942575872_debris_-7244833294.125_1598 7935955.875 +54337.99698 +2014.01390 +65861.65630 -29.78922 +1.01717 +3.88333 85407.447 1
100015111.05578698 -1718239154.65195 +766783.04834 +5617592.51252 -27.42840 +49.56179 +5.38733 Gaia_DR3_4472832130942575872_debris_-1755125794.125_1430 7935955.875 -88579.50260 +38246.28777 +25506.50542 -29.78975 +0.99176 +3.85853 99798.240 1
100015111.05578698 -1718110188.60710 +778561.60640 +5625569.20689 -27.39211 +49.55582 +5.38225 Gaia_DR3_4472832130942575872_debris_-1389145294.125_273 7935955.875 +40386.54224 +50024.84584 +33483.19979 -29.75346 +0.98579 +3.85345 72489.190 1
100015111.05578698 -1718087879.10954 +736553.91940 +5658360.11396 -27.38626 +49.54488 +5.39051 Gaia_DR3_4472832130942575872_debris_-1389145294.125_889 7935955.875 +62696.03980 +8017.15884 +66274.10686 -29.74761 +0.97485 +3.86170 91582.343 1
100015111.05578698 -1718186041.23583 +744244.01265 +5522322.10485 -27.40293 +49.52935 +5.33529 Gaia_DR3_4472832130942575872_debris_-1023164794.125_34 7935955.875 -35466.08648 +15707.25208 -69763.90225 -29.76428 +0.95932 +3.80648 79822.072 1
100015111.05578698 -1718160652.56329 +786126.08877 +5595564.88374 -27.39392 +49.54416 +5.36072 Gaia_DR3_4472832130942575872_debris_-1023164794.125_457 7935955.875 -10077.41395 +57589.32820 +3478.87665 -29.75527 +0.97412 +3.83191 58567.803 1
100015111.05578698 -1718101352.01929 +758917.07668 +5587327.67450 -27.21448 +49.38392 +5.22291 Gaia_DR3_4472832130942575872_debris_-291203794.125_888 7935955.875 +49223.13006 +30380.31611 -4758.33260 -29.57582 +0.81389 +3.69410 58038.969 1
100015111.05578698 -1718179314.73387 +653606.85518 +5610091.50342 -27.30969 +49.25535 +5.25066 Gaia_DR3_4472832130942575872_debris_-291203794.125_971 7935955.875 -28739.58452 -74929.90539 +18005.49632 -29.67104 +0.68532 +3.72186 82247.507 1
100015111.05578698 -1718124795.53531 +806983.52875 +5536131.68820 -27.24311 +49.44260 +5.16050 Gaia_DR3_4472832130942575872_debris_-291203794.125_1113 7935955.875 +25779.61404 +78446.76819 -55954.31890 -29.60445 +0.87257 +3.63170 99746.527 1
100015111.05578698 -1718241538.28398 +725248.03091 +5632068.61571 -27.38568 +49.34282 +5.27745 Gaia_DR3_4472832130942575872_debris_-291203794.125_1700 7935955.875 -90963.13463 -3288.72966 +39982.60861 -29.74703 +0.77278 +3.74865 99416.883 1
100016111.03690076 -1718199883.60131 +849645.18024 +5597212.82497 -27.43903 +49.59595 +5.41968 Gaia_DR3_4472832130942575872_debris_-32863468294.125_1003 8301205.875 -51670.41450 +72539.30538 +3598.06205 -29.80170 +1.02592 +3.89092 89133.207 1
100016111.03690076 -1718132170.21565 +763379.78817 +5524836.22648 -27.43650 +49.59592 +5.41513 Gaia_DR3_4472832130942575872_debris_-21152092294.125_1338 8301205.875 +16042.97116 -13726.08668 -68778.53644 -29.79917 +1.02589 +3.88636 71946.296 1
100016111.03690076 -1718123663.85154 +780137.03997 +5663359.67882 -27.42656 +49.58720 +5.41210 Gaia_DR3_4472832130942575872_debris_-7244833294.125_1598 8301205.875 +24549.33527 +3031.16512 +69744.91590 -29.78922 +1.01717 +3.88333 74001.426 1
100016111.03690076 -1718137579.54213 +828116.49259 +5630951.33709 -27.39079 +49.55582 +5.38221 Gaia_DR3_4472832130942575872_debris_-1389145294.125_273 8301205.875 +10633.64468 +51010.61773 +37336.57417 -29.75346 +0.98579 +3.85345 64102.865 1
100016111.03690076 -1718115264.19154 +786097.86685 +5663750.49985 -27.38494 +49.54488 +5.39047 Gaia_DR3_4472832130942575872_debris_-1389145294.125_889 8301205.875 +32948.99527 +8991.99199 +70135.73693 -29.74761 +0.97485 +3.86170 78009.703 1
100016111.03690076 -1718213442.99229 +793772.42755 +5527657.27047 -27.40162 +49.52935 +5.33525 Gaia_DR3_4472832130942575872_debris_-1023164794.125_34 8301205.875 -65229.80549 +16666.55269 -65957.49245 -29.76428 +0.95932 +3.80648 94250.158 1
100016111.03690076 -1718188045.30699 +835669.30956 +5600925.47725 -27.39260 +49.54416 +5.36067 Gaia_DR3_4472832130942575872_debris_-1023164794.125_457 8301205.875 -39832.12019 +58563.43471 +7310.71433 -29.75527 +0.97412 +3.83191 71201.968 1
100016111.03690076 -1718057517.66972 +789446.08466 +5625337.87408 -27.12650 +49.36093 +5.26279 Gaia_DR3_4472832130942575872_debris_-291203794.125_229 8301205.875 +90695.51708 +12340.20980 +31723.11116 -29.48916 +0.79090 +3.73402 96872.666 1
100016111.03690076 -1718128565.32228 +808300.06285 +5592550.46542 -27.21316 +49.38392 +5.22287 Gaia_DR3_4472832130942575872_debris_-291203794.125_888 8301205.875 +19647.86453 +31194.18799 -1064.29750 -29.57582 +0.81389 +3.69410 36881.549 1
100016111.03690076 -1718206623.24682 +702861.27948 +5615342.04468 -27.30837 +49.25535 +5.25062 Gaia_DR3_4472832130942575872_debris_-291203794.125_971 8301205.875 -58410.06002 -74244.59537 +21727.28176 -29.67104 +0.68532 +3.72186 96933.327 1
100016111.03690076 -1718152037.46715 +856425.19392 +5541292.07104 -27.24179 +49.44260 +5.16046 Gaia_DR3_4472832130942575872_debris_-291203794.125_1113 8301205.875 -3824.28035 +79319.31906 -52322.69188 -29.60445 +0.87257 +3.63170 95099.125 1
100017111.01801452 -1718159605.54057 +812974.77328 +5530251.22966 -27.43518 +49.59592 +5.41509 Gaia_DR3_4472832130942575872_debris_-21152092294.125_1338 8666455.875 -13755.63392 -12700.21527 -64892.24845 -29.79917 +1.02589 +3.88636 67539.002 1
100017111.01801452 -1718075132.11376 +776121.24414 +5632845.99973 -27.42689 +49.59063 +5.42097 Gaia_DR3_4472832130942575872_debris_-11270618794.125_1350 8666455.875 +70717.79290 -49553.74441 +37702.52161 -29.79087 +1.02060 +3.89224 94223.458 1
100017111.01801452 -1718151089.23309 +829723.30488 +5668771.65312 -27.42524 +49.58720 +5.41206 Gaia_DR3_4472832130942575872_debris_-7244833294.125_1598 8666455.875 -5239.32643 +4048.31634 +73628.17500 -29.78922 +1.01717 +3.88333 73925.284 1
100017111.01801452 -1718080788.98345 +794955.03053 +5620029.42232 -27.41072 +49.57491 +5.40313 Gaia_DR3_4472832130942575872_debris_-3951008794.125_1071 8666455.875 +65060.92320 -30719.95802 +24885.94420 -29.77470 +1.00488 +3.87440 76131.135 1
100017111.01801452 -1718164969.15954 +877671.37814 +5636333.42639 -27.38948 +49.55582 +5.38217 Gaia_DR3_4472832130942575872_debris_-1389145294.125_273 8666455.875 -19119.25289 +51996.38959 +41189.94827 -29.75346 +0.98579 +3.85345 69034.645 1
100017111.01801452 -1718142647.95590 +835641.81369 +5669140.84462 -27.38362 +49.54488 +5.39043 Gaia_DR3_4472832130942575872_debris_-1389145294.125_889 8666455.875 +3201.95075 +9966.82514 +73997.36650 -29.74761 +0.97485 +3.86170 74734.198 1
100017111.01801452 -1718129920.60551 +922355.69679 +5584865.06375 -27.38028 +49.56745 +5.36922 Gaia_DR3_4472832130942575872_debris_-1389145294.125_1603 8666455.875 +15929.30115 +96680.70824 -10278.41437 -29.74426 +0.99742 +3.84050 98521.814 1
100017111.01801452 -1718068544.54959 +877052.81438 +5571309.87342 -27.36418 +49.55567 +5.36581 Gaia_DR3_4472832130942575872_debris_-1389145294.125_1947 8666455.875 +77305.35706 +51377.82583 -23833.60470 -29.72816 +0.98563 +3.83708 95832.353 1
100017111.01801452 -1718215436.73311 +885212.52971 +5606286.03007 -27.39128 +49.54416 +5.36063 Gaia_DR3_4472832130942575872_debris_-1023164794.125_457 8666455.875 -69586.82646 +59537.54117 +11142.55195 -29.75527 +0.97412 +3.83191 92256.174 1
100017111.01801452 -1718084642.99670 +838806.08170 +5630600.54272 -27.12518 +49.36093 +5.26275 Gaia_DR3_4472832130942575872_debris_-291203794.125_229 8666455.875 +61206.90995 +13131.09315 +35457.06460 -29.48916 +0.79090 +3.73402 71943.831 1
100017111.01801452 -1718155777.30764 +857683.04840 +5597773.21572 -27.21184 +49.38392 +5.22283 Gaia_DR3_4472832130942575872_debris_-291203794.125_888 8666455.875 -9927.40099 +32008.05985 +2629.73760 -29.57582 +0.81389 +3.69410 33615.245 1
100017111.01801452 -1718179278.08139 +905866.85842 +5546452.41363 -27.24047 +49.44260 +5.16042 Gaia_DR3_4472832130942575872_debris_-291203794.125_1113 8666455.875 -33428.17474 +80191.86988 -48691.06449 -29.60445 +0.87257 +3.63170 99594.170 1
100017111.01801452 -1718098009.25126 +804196.00004 +5511246.78993 -27.14146 +49.31878 +5.11761 Gaia_DR3_4472832130942575872_debris_-291203794.125_1378 8666455.875 +47840.65539 -21478.98850 -83896.68819 -29.50545 +0.74875 +3.58888 98938.009 1
100018110.9991283 -1718187039.54789 +862569.75777 +5535666.19268 -27.43387 +49.59592 +5.41505 Gaia_DR3_4472832130942575872_debris_-21152092294.125_1338 9031705.875 -43554.23900 -11674.34384 -61005.96000 -29.79917 +1.02589 +3.88636 75861.645 1
100018110.9991283 -1718114816.60871 +792756.53515 +5627026.34985 -27.42893 +49.59077 +5.43583 Gaia_DR3_4472832130942575872_debris_-13100521294.125_461 9031705.875 +28668.70018 -81487.56646 +30354.19717 -29.79423 +1.02074 +3.90715 91561.428 1
100018110.9991283 -1718102557.82220 +825710.94017 +5638266.84425 -27.42557 +49.59063 +5.42093 Gaia_DR3_4472832130942575872_debris_-11270618794.125_1350 9031705.875 +40927.48669 -48533.16144 +41594.69156 -29.79087 +1.02060 +3.89224 75898.915 1
100018110.9991283 -1718178513.29703 +879309.56916 +5674183.58625 -27.42392 +49.58720 +5.41201 Gaia_DR3_4472832130942575872_debris_-7244833294.125_1598 9031705.875 -35027.98814 +5065.46755 +77511.43357 -29.78922 +1.01717 +3.88333 85209.396 1
